Table,Key,Id,Russian (ru)
OS_misc_contents,CrashSequence_Hal_5,515453739028,ЧУВСТВО ВИНЫ ВРЕДИТ ПАМЯТИ
OS_misc_contents,DEInstaller_Admin_3,117877846599262210,Проверка личности...
OS_misc_contents,DEInstaller_Admin_5,117877846599262211,Расшифровка мотивов...
OS_misc_contents,DEInstaller_Admin_6,117877846599262212,Настройка приговора...
OS_misc_contents,DEInstaller_Hal_1,515428573184,Установка Desktop Explorer
OS_misc_contents,DEInstaller_Hal_2,515453739008,Поиск индексов памяти...
OS_misc_contents,DEInstaller_Hal_3,515453739009,Инициализация системных подсказок...
OS_misc_contents,DEInstaller_Hal_4,515453739010,Распаковка сценариев...
OS_misc_contents,DEInstaller_Hal_5,515453739011,Декодирование изображений...
OS_misc_contents,DEInstaller_Hal_6,515453739012,Настройка иерархии файлов...
OS_misc_contents,DEInstaller_Marketing_Demo_1,17418858888421376,Установка демо
OS_misc_contents,DEInstaller_Marketing_Demo_2,17418858901004288,Демо уже доступно!
OS_misc_contents,DEInstaller_Max_4,117877846599262208,Построение карты коридоров...
OS_misc_contents,DEInstaller_Max_6,117877846599262209,Раскладывание улик...
OS_misc_contents,HAL_PuzzleT2_Password2,104120708584431618,шестьдесят-семь
OS_misc_contents,HAL_PuzzleT2_Password3,104120708584431619,шестьдесятсемь
OS_misc_contents,HAL_PuzzleT2_Password4,104120708584431620,шестьдесят семь
OS_misc_contents,HAL_PuzzleT2_Password5,104120708588625920,шесть-семь
OS_misc_contents,HAL_PuzzleT2_Password6,104120708588625921,шестьсемь
OS_misc_contents,HAL_PuzzleT2_Password7,104120708588625922,шесть семь
OS_misc_contents,Halibut_A2_CorrectPhrase,106992481529225217,БЕЗ ТЕБЯ МЫ НЕ ЕДИНЫ
OS_misc_contents,MAZE_PointerText_AfterGlitch,95281148689637379,"<shake a=0.02 f=0.5>Чтобы разорвать этот круг, нужно пережить много боли и найти в себе смелость.</shake>"
OS_misc_contents,MAZE_PointerText_FirstLaps,95281148689637376,"Иногда кажется, что жизнь <shake a=0.02 f=0.5>идёт по кругу.</shake>"
OS_misc_contents,MAZE_PointerText_LastLaps,95281148689637378,Ты <shake a=0.02 f=0.5>контролируешь</shake> свой путь. Используй <glow>WASD</glow> для движения.
OS_misc_contents,MAZE_PointerText_LaterLaps,95281148689637377,"<incr>Одного шага</incr> достаточно, чтобы разорвать круг."
OS_misc_contents,NextOS_Copyright_Text_1,5761032105484288,Copyright © 1995-1998 Spiralsoft Corp.
OS_misc_contents,NextOS_Copyright_Text_2,5761032113872897,Это программное обеспечение создано компанией Spiralsoft (c)
OS_misc_contents,Notepage_About_Text,5761032113872904,"«Оставь ручку и бумагу в прошлом. Храни все свои заметки в цифровом мире»"
OS_misc_contents,OS_AdminPSOD_ErrorMessage,82748122252435459,"Произошло фатальное исключение 0M:(03)
Восстановление данных до неожиданной ошибки . . .

*        Процесс DSKTPXPLR препятствует завершению работы
*        Пути назад больше нет"
OS_misc_contents,OS_AdminPSOD_Title,82748122252435458,<nExt Os Boot sYS>
OS_misc_contents,OS_AdminPSOD_countdownDescription,82748122252435460,"Я знаю, что <color=orange>ТЫ</color> <color=orange>ДЕЛАЕШЬ</color>"
OS_misc_contents,OS_Colorlens_Filter,75355315447521305,Фильтр
OS_misc_contents,OS_Colorlens_Filter_About,75355315447521310,О Colorlens
OS_misc_contents,OS_Colorlens_Filter_Blue,75355315447521307,Синий
OS_misc_contents,OS_Colorlens_Filter_None,75355315447521309,Нет
OS_misc_contents,OS_Colorlens_Filter_Red,75355315447521306,Красный
OS_misc_contents,OS_Colorlens_Filter_Yellow,75355315447521308,Жёлтый
OS_misc_contents,OS_ContextMenu_Compress,83814936189329415,Сжать с помощью FileFlattener
OS_misc_contents,OS_ContextMenu_Delete,83814936189329411,Удалить
OS_misc_contents,OS_ContextMenu_Duplicate,83814936189329410,Дублировать
OS_misc_contents,OS_ContextMenu_Extract,83814936189329414,Извлечь с помощью FileFlattener
OS_misc_contents,OS_ContextMenu_Properties,83814936189329413,Свойства
OS_misc_contents,OS_ContextMenu_Rename,83814936189329409,Переименовать
OS_misc_contents,OS_ContextMenu_Restore,83814936189329412,Восстановить
OS_misc_contents,OS_ContextMenu_RestoreOriginal,96424206609145856,Восстановить файл в исходном состоянии
OS_misc_contents,OS_Core_Apply,75355315447521288,Задать
OS_misc_contents,OS_Core_Back,75355315443326989,Назад
OS_misc_contents,OS_Core_Cancel,75355315443326983,Отмена
OS_misc_contents,OS_Core_Copy,75355315447521283,Копировать
OS_misc_contents,OS_Core_Delete,75355315447521285,Удалить
OS_misc_contents,OS_Core_Edit,75355315443326986,Правка
OS_misc_contents,OS_Core_File,75355315443326977,Файл
OS_misc_contents,OS_Core_Format,75355315447521280,Формат
OS_misc_contents,OS_Core_Forward,75355315443326990,Вперёд
OS_misc_contents,OS_Core_Go,75355315443326988,Идти
OS_misc_contents,OS_Core_Help,75355315443326979,Помощь
OS_misc_contents,OS_Core_New,75355315443326992,Создать
OS_misc_contents,OS_Core_Ok,75355315447521289,OK
OS_misc_contents,OS_Core_Open,75355315443326993,Открыть
OS_misc_contents,OS_Core_Paste,75355315447521284,Вставить
OS_misc_contents,OS_Core_Properties,75355315443326984,Свойства
OS_misc_contents,OS_Core_Redo,75355315447521282,Повторить
OS_misc_contents,OS_Core_Save,75355315443326980,Сохранить
OS_misc_contents,OS_Core_Save_As,75355315443326981,Сохранить как...
OS_misc_contents,OS_Core_SelectAll,75355315443326987,Выделить всё
OS_misc_contents,OS_Core_Sort_By,75355315443326978,Сортировка
OS_misc_contents,OS_Core_Start,83294487248363520,Пуск
OS_misc_contents,OS_Core_Submit,75355315443326982,Отправить
OS_misc_contents,OS_Core_Undo,75355315447521281,Отменить
OS_misc_contents,OS_Core_Up,75355315443326991,Вверх
OS_misc_contents,OS_Core_View,75355315443326985,Вид
OS_misc_contents,OS_Core_ZoomIn,75355315447521286,Увеличить
OS_misc_contents,OS_Core_ZoomOut,75355315447521287,Уменьшить
OS_misc_contents,OS_Cronolog_About,75355315447521303,О программе Chronolog
OS_misc_contents,OS_Cronolog_Delete_Entry,75355315447521299,Удалить запись
OS_misc_contents,OS_Cronolog_Emmet,89094151524573185,Дневник Emmett
OS_misc_contents,OS_Cronolog_Guppy,89094151524573188,Дневник Guppy
OS_misc_contents,OS_Cronolog_Halibut,89094151524573184,Дневник Halibut
OS_misc_contents,OS_Cronolog_Import_Entries,75355315447521300,Импорт записей
OS_misc_contents,OS_Cronolog_Max,89094151524573186,Дневник Max
OS_misc_contents,OS_Cronolog_MissingEntry,89094151524573189,Запись не найдена
OS_misc_contents,OS_Cronolog_New_Entry,75355315447521298,Создать запись + 
OS_misc_contents,OS_Cronolog_Sort_Newest_To_Oldest,75355315447521302,Сначала новые
OS_misc_contents,OS_Cronolog_Sort_Oldest_To_Newest,75355315447521301,Сначала старые
OS_misc_contents,OS_Cronolog_Sort_Unlocked_Newest_To_Oldest,100705494887292928,"По дате разблокировки, от новых к старым"
OS_misc_contents,OS_Cronolog_Sort_Unlocked_Oldest_To_Newest,100705494899875840,"По дате разблокировки, от старых к новым"
OS_misc_contents,OS_Cronolog_Untitled,89094151524573187,Дневник без названия
OS_misc_contents,OS_FileDialog_FileName,75355315447521295,Имя файла
OS_misc_contents,OS_FileDialog_Look_In,75355315447521294,Папка
OS_misc_contents,OS_FileDialog_OpenFile,87072534124552192,Открыть файл
OS_misc_contents,OS_FileExplorer_Delete_File,75355315447521313,Удалить файл
OS_misc_contents,OS_FileExplorer_HiddenFiles,75355315447521322,Скрытые файлы
OS_misc_contents,OS_FileExplorer_Invert_Selection,75355315447521315,Инвертировать выделение
OS_misc_contents,OS_FileExplorer_ItemCount,83296929851629568,{0} объект(ов)
OS_misc_contents,OS_FileExplorer_New_WIndow,75355315447521312,Новое окно
OS_misc_contents,OS_FileExplorer_Rename_File,75355315447521314,Переименовать файл
OS_misc_contents,OS_FileExplorer_SortByDate,75355315447521320,По дате
OS_misc_contents,OS_FileExplorer_SortByName,75355315447521318,По имени
OS_misc_contents,OS_FileExplorer_SortBySize,75355315447521319,По размеру
OS_misc_contents,OS_FileExplorer_SortByType,75355315447521321,По типу
OS_misc_contents,OS_FileExplorer_To_Documents,75355315447521316,В Документы
OS_misc_contents,OS_FileExplorer_Toolbar,75355315447521317,Панель инструментов
OS_misc_contents,OS_GuppyPSOD_Body,115630830083104769,"Произошло фатальное исключение 0M по адресу 52514215:21421544 в PLYBS:(03)
Восстановление данных профиля до переполнения памяти . . .

*        Текущая сессия будет завершена.
*        Система не может перезапуститься из-за состояния профиля."
